,MoleculeID,CERAPP_Ago_pred,CERAPP_Anta_pred,CERAPP_Bind_pred,CoMPARA_Ago_pred,CoMPARA_Anta_pred,CoMPARA_Bind_pred,CATMoS_VT_pred,CATMoS_NT_pred,CATMoS_EPA_pred,CATMoS_GHS_pred,CATMoS_LD50_pred,dtxsid,group_str,final_picks
11349,DTXSID10888957,1.0,0.0,1,0.0,1.0,1,0,1,3,5,2298.0,DTXSID10888957,"('Azobenzenes', 1.0)",
11350,DTXSID3064302,0.0,1.0,1,0.0,1.0,1,0,0,3,4,965.0,DTXSID3064302,"('Benzene and substituted derivatives', 6.0)",
11351,DTXSID4059203,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1016.0,DTXSID4059203,"('Organooxygen compounds', 5.0)",
11352,DTXSID10864014,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2134.0,DTXSID10864014,"('Benzene and substituted derivatives', 8.0)",
11353,DTXSID90888854,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2285.0,DTXSID90888854,"('Pyridines and derivatives', 2.0)",
11354,DTXSID3044675,0.0,0.0,0,0.0,0.0,0,0,0,2,3,267.0,DTXSID3044675,"('Organic nitrogen compounds', 1.0)",
11355,DTXSID0066084,0.0,0.0,0,0.0,1.0,1,0,0,3,4,814.0,DTXSID0066084,"('Benzothiazoles', nan)",
11356,DTXSID9064508,0.0,0.0,0,0.0,0.0,0,0,0,3,4,765.0,DTXSID9064508,"('Benzene and substituted derivatives', 1.0)",
11357,DTXSID2058960,0.0,0.0,0,0.0,0.0,0,0,0,3,4,904.0,DTXSID2058960,"('Organooxygen compounds', 5.0)",
11358,DTXSID9068110,0.0,0.0,0,0.0,0.0,0,0,0,3,4,705.0,DTXSID9068110,"('Pyridines and derivatives', 2.0)",
11359,DTXSID0027511,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6410.0,DTXSID0027511,"('Carboxylic acids and derivatives', 5.0)",
11360,DTXSID3034872,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1004.0,DTXSID3034872,"('Diazines', 1.0)",
11361,DTXSID50888638,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2737.0,DTXSID50888638,"('Phenol ethers', 5.0)",
11362,DTXSID4060606,0.0,0.0,1,0.0,0.0,0,0,0,3,4,1442.0,DTXSID4060606,"('Benzene and substituted derivatives', 8.0)",
11363,DTXSID5044653,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3409.0,DTXSID5044653,"('Carboxylic acids and derivatives', 1.0)",
11364,DTXSID1067330,0.0,0.0,0,0.0,0.0,0,0,0,2,3,219.0,DTXSID1067330,"('Organohalogen compounds', 3.0)",
11365,DTXSID7035305,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6441.0,DTXSID7035305,"('Fatty Acyls', 6.0)",
11366,DTXSID50885965,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6441.0,DTXSID50885965,"('Fatty Acyls', 6.0)",
11367,DTXSID4044587,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1465.0,DTXSID4044587,"('Organic nitrogen compounds', 2.0)",
11368,DTXSID1041502,0.0,1.0,1,0.0,0.0,0,0,0,3,4,1429.0,DTXSID1041502,"('Benzene and substituted derivatives', 6.0)",
11369,DTXSID7072200,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3408.0,DTXSID7072200,"('Organic sulfonic acids and derivatives', nan)",
11370,DTXSID2042278,0.0,0.0,0,0.0,1.0,1,0,0,3,4,970.0,DTXSID2042278,"('Benzene and substituted derivatives', 6.0)",
11371,DTXSID70862379,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2425.0,DTXSID70862379,"('Benzene and substituted derivatives', 1.0)",
11372,DTXSID6052457,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2786.0,DTXSID6052457,"('Organoheterocyclic compounds', 3.0)",
11373,DTXSID2027333,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1758.0,DTXSID2027333,"('Organometallic compounds', 3.0)",
11374,DTXSID2021814,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1426.0,DTXSID2021814,"('Benzene and substituted derivatives', 10.0)",
11375,DTXSID3064770,0.0,0.0,0,0.0,0.0,0,0,0,3,4,866.0,DTXSID3064770,"('Organometallic compounds', 2.0)",
11376,DTXSID1021328,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1516.0,DTXSID1021328,"('Organoheterocyclic compounds', 3.0)",
11377,DTXSID1027007,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2861.0,DTXSID1027007,"('Carboxylic acids and derivatives', 1.0)",
11378,DTXSID10883260,0.0,1.0,1,0.0,1.0,1,0,0,3,4,868.0,DTXSID10883260,"('Benzopyrans', nan)",
11379,DTXSID0028038,0.0,0.0,0,0.0,1.0,1,0,0,3,4,804.0,DTXSID0028038,"('Organic acids and derivatives', 3.0)",
11380,DTXSID7029320,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2333.0,DTXSID7029320,"('Benzene and substituted derivatives', 5.0)",
11381,DTXSID4046238,0.0,0.0,0,0.0,0.0,0,0,0,2,3,239.0,DTXSID4046238,"('Benzene and substituted derivatives', 1.0)",
11382,DTXSID90863348,1.0,1.0,1,0.0,1.0,1,0,0,3,4,1531.0,DTXSID90863348,"('Benzene and substituted derivatives', 2.0)",
11383,DTXSID4021137,0.0,0.0,0,0.0,0.0,0,0,0,2,3,234.0,DTXSID4021137,"('Benzene and substituted derivatives', 10.0)",
11384,DTXSID601014953,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3979.0,DTXSID601014953,"('Fatty Acyls', 1.0)",
11385,DTXSID30885862,0.0,0.0,1,,,1,0,0,3,4,783.0,DTXSID30885862,"('Benzopyrans', nan)",
11386,DTXSID4022862,0.0,1.0,1,0.0,0.0,0,0,1,4,5,5368.0,DTXSID4022862,"('Benzene and substituted derivatives', 2.0)",
11387,DTXSID6060896,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2548.0,DTXSID6060896,"('Benzene and substituted derivatives', 7.0)",
11388,DTXSID6052617,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1418.0,DTXSID6052617,"('Organic nitrogen compounds', 2.0)",
11389,DTXSID7066306,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2808.0,DTXSID7066306,"('Benzene and substituted derivatives', 8.0)",
11390,DTXSID7031531,0.0,0.0,0,0.0,1.0,1,0,0,3,4,846.0,DTXSID7031531,"('Triphenyl compounds', nan)",
11391,DTXSID5073901,0.0,0.0,0,0.0,0.0,0,0,0,3,4,683.0,DTXSID5073901,"('Organohalogen compounds', 4.0)",
11392,DTXSID0071702,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6166.0,DTXSID0071702,"('Naphthalenes', 3.0)",1.0
11393,DTXSID50864775,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5116.0,DTXSID50864775,"('Organooxygen compounds', 3.0)",
11394,DTXSID30888979,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2480.0,DTXSID30888979,"('Benzene and substituted derivatives', 5.0)",
11395,DTXSID0063107,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2619.0,DTXSID0063107,"('Organometallic compounds', 2.0)",
11396,DTXSID3045067,0.0,0.0,0,0.0,0.0,0,0,0,3,4,861.0,DTXSID3045067,"('Triazines', nan)",1.0
11397,DTXSID9062358,0.0,0.0,0,0.0,1.0,1,0,1,4,5,5876.0,DTXSID9062358,"('Anthracenes', 2.0)",
11398,DTXSID60867757,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7056.0,DTXSID60867757,"('Fatty Acyls', 1.0)",
11399,DTXSID1060970,0.0,1.0,1,0.0,0.0,0,0,0,3,4,1365.0,DTXSID1060970,"('Phenols', 3.0)",
11400,DTXSID7044849,0.0,0.0,0,0.0,0.0,0,0,0,2,3,225.0,DTXSID7044849,"('Azoles', 2.0)",
11401,DTXSID8020678,1.0,1.0,1,0.0,1.0,1,0,0,3,4,882.0,DTXSID8020678,"('Benzopyrans', nan)",
11402,DTXSID6027474,0.0,0.0,0,0.0,0.0,0,0,0,2,3,239.0,DTXSID6027474,"('Organohalogen compounds', 2.0)",
11403,DTXSID6059312,0.0,0.0,0,0.0,0.0,0,0,0,3,4,884.0,DTXSID6059312,"('Benzene and substituted derivatives', 8.0)",
11404,DTXSID9066203,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2279.0,DTXSID9066203,"('Azobenzenes', 7.0)",
11405,DTXSID4065866,0.0,0.0,0,1.0,0.0,1,0,1,4,5,12975.0,DTXSID4065866,"('Fatty Acyls', 2.0)",
11406,DTXSID3029817,0.0,0.0,0,,1.0,1,0,0,3,4,530.0,DTXSID3029817,"('Benzopyrans', nan)",
11407,DTXSID10883947,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2998.0,DTXSID10883947,"('Fatty Acyls', 1.0)",
11408,DTXSID0071049,0.0,0.0,0,1.0,1.0,1,0,1,3,5,3653.0,DTXSID0071049,"('Organic nitrogen compounds', 3.0)",
11409,DTXSID0064755,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2628.0,DTXSID0064755,"('Benzimidazoles', nan)",
11410,DTXSID8061848,0.0,0.0,0,0.0,0.0,0,0,1,4,5,10220.0,DTXSID8061848,"('Fatty Acyls', 3.0)",
11411,DTXSID5047613,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6512.0,DTXSID5047613,"('Carboxylic acids and derivatives', 5.0)",
11412,DTXSID8047559,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6855.0,DTXSID8047559,"('Fatty Acyls', 3.0)",
11413,DTXSID10888553,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2157.0,DTXSID10888553,"('Benzene and substituted derivatives', 8.0)",
11414,DTXSID5061582,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2709.0,DTXSID5061582,"('Carboxylic acids and derivatives', 1.0)",
11415,DTXSID20889177,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1656.0,DTXSID20889177,"('Benzene and substituted derivatives', 9.0)",
11416,DTXSID0059877,0.0,0.0,0,0.0,0.0,0,0,0,3,4,751.0,DTXSID0059877,"('Organohalogen compounds', 3.0)",
11417,DTXSID80887639,0.0,0.0,0,1.0,1.0,1,0,0,3,4,1320.0,DTXSID80887639,"('Organoheterocyclic compounds', 3.0)",
11418,DTXSID8051758,0.0,0.0,0,0.0,0.0,0,0,0,3,4,727.0,DTXSID8051758,"('Diazines', 3.0)",
11419,DTXSID50883860,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3440.0,DTXSID50883860,"('Hydrocarbons', 2.0)",
11420,DTXSID8074104,0.0,0.0,0,0.0,1.0,1,0,1,4,5,6235.0,DTXSID8074104,"('Benzene and substituted derivatives', 6.0)",
11421,DTXSID8025961,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2450.0,DTXSID8025961,"('Carboxylic acids and derivatives', 1.0)",
11422,DTXSID3029281,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5998.0,DTXSID3029281,"('Benzene and substituted derivatives', 1.0)",
11423,DTXSID00986193,1.0,0.0,1,0.0,0.0,1,0,0,3,4,1592.0,DTXSID00986193,"('Prenol lipids', 2.0)",
11424,DTXSID9052131,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6072.0,DTXSID9052131,"('Prenol lipids', 2.0)",
11425,DTXSID20887431,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1526.0,DTXSID20887431,"('Organoheterocyclic compounds', 3.0)",
11426,DTXSID9046526,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2007.0,DTXSID9046526,"('Pyridines and derivatives', 4.0)",
11427,DTXSID9061120,0.0,0.0,0,0.0,0.0,0,0,0,2,3,248.0,DTXSID9061120,"('Phenols', 6.0)",1.0
11428,DTXSID6025018,0.0,1.0,1,0.0,0.0,0,0,0,2,3,248.0,DTXSID6025018,"('Organic nitrogen compounds', 3.0)",
11429,DTXSID20866963,0.0,0.0,0,1.0,1.0,1,0,0,3,4,993.0,DTXSID20866963,"('Azoles', 2.0)",
11430,DTXSID80893735,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2449.0,DTXSID80893735,"('Fatty Acyls', 5.0)",
11431,DTXSID7043879,0.0,0.0,0,0.0,0.0,0,0,0,2,3,246.0,DTXSID7043879,"('Benzene and substituted derivatives', 8.0)",
11432,DTXSID3070383,0.0,0.0,0,0.0,1.0,1,0,1,4,5,8703.0,DTXSID3070383,"('Benzene and substituted derivatives', 8.0)",
11433,DTXSID4058861,0.0,1.0,1,0.0,1.0,1,0,1,3,5,2247.0,DTXSID4058861,"('Benzenoids', 1.0)",
11434,DTXSID70883923,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2787.0,DTXSID70883923,"('Carboxylic acids and derivatives', 2.0)",
11435,DTXSID60885638,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2341.0,DTXSID60885638,"('Carboxylic acids and derivatives', 5.0)",
11436,DTXSID0061402,0.0,0.0,0,0.0,0.0,0,0,0,3,4,687.0,DTXSID0061402,"('Benzothiazoles', nan)",
11437,DTXSID20887355,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3036.0,DTXSID20887355,"('Organic sulfonic acids and derivatives', nan)",
11438,DTXSID50864018,0.0,0.0,1,1.0,0.0,1,0,0,3,4,761.0,DTXSID50864018,"('Prenol lipids', 2.0)",
11439,DTXSID6067123,0.0,0.0,0,0.0,0.0,0,0,0,3,4,736.0,DTXSID6067123,"('Benzene and substituted derivatives', 8.0)",
11440,DTXSID1033371,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1580.0,DTXSID1033371,"('Organooxygen compounds', 3.0)",
11441,DTXSID8027117,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2594.0,DTXSID8027117,"('Organoheterocyclic compounds', 1.0)",
11442,DTXSID5052098,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1239.0,DTXSID5052098,"('Carboxylic acids and derivatives', 2.0)",
11443,DTXSID70885023,0.0,0.0,0,0.0,0.0,1,0,1,3,5,2593.0,DTXSID70885023,"('Organooxygen compounds', 3.0)",
11444,DTXSID2061434,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2328.0,DTXSID2061434,"('Organometallic compounds', 2.0)",
11445,DTXSID2022129,0.0,0.0,0,0.0,0.0,0,0,0,2,3,252.0,DTXSID2022129,"('Organohalogen compounds', 2.0)",
11446,DTXSID7074585,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2758.0,DTXSID7074585,"('Prenol lipids', 2.0)",
11447,DTXSID1067590,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6452.0,DTXSID1067590,"('Organometallic compounds', 3.0)",
11448,DTXSID701014887,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2465.0,DTXSID701014887,"('Prenol lipids', 2.0)",
11449,DTXSID5026706,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2820.0,DTXSID5026706,"('Phenol ethers', 1.0)",
11450,DTXSID1041263,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1293.0,DTXSID1041263,"('Benzene and substituted derivatives', 3.0)",
11451,DTXSID5074395,1.0,1.0,1,0.0,0.0,0,0,1,3,5,2527.0,DTXSID5074395,"('Organooxygen compounds', 3.0)",
11452,DTXSID50886755,0.0,0.0,1,0.0,1.0,1,0,1,3,5,2734.0,DTXSID50886755,"('Carboxylic acids and derivatives', 2.0)",
11453,DTXSID2066565,0.0,0.0,0,0.0,0.0,0,0,0,2,3,248.0,DTXSID2066565,"('Organic nitrogen compounds', 4.0)",
11454,DTXSID9071139,0.0,0.0,1,0.0,1.0,1,0,1,3,5,2575.0,DTXSID9071139,"('Naphthalenes', 1.0)",
11455,DTXSID4063117,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5819.0,DTXSID4063117,"('Organooxygen compounds', 2.0)",
11456,DTXSID9025580,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2666.0,DTXSID9025580,"('Carboxylic acids and derivatives', 5.0)",
11457,DTXSID7074587,0.0,0.0,0,1.0,1.0,1,0,1,3,5,2756.0,DTXSID7074587,"('Organoheterocyclic compounds', 3.0)",
11458,DTXSID2060206,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2708.0,DTXSID2060206,"('Benzene and substituted derivatives', 2.0)",
11459,DTXSID9027570,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2222.0,DTXSID9027570,"('Organooxygen compounds', 3.0)",
11460,DTXSID7051553,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2624.0,DTXSID7051553,"('Benzene and substituted derivatives', 2.0)",
11461,DTXSID4047678,0.0,0.0,0,0.0,0.0,0,0,0,3,4,650.0,DTXSID4047678,"('Diazines', 3.0)",
11462,DTXSID60866806,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2242.0,DTXSID60866806,"('Oxanes', nan)",
11463,DTXSID8070463,1.0,0.0,1,0.0,0.0,0,0,0,3,4,637.0,DTXSID8070463,"('Azoles', 4.0)",
11464,DTXSID40887675,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2074.0,DTXSID40887675,"('Naphthalenes', 4.0)",
11465,DTXSID00889079,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1432.0,DTXSID00889079,"('Other', 1.0)",
11466,DTXSID90886456,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6321.0,DTXSID90886456,"('Fatty Acyls', 1.0)",
11467,DTXSID40884422,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6894.0,DTXSID40884422,"('Fatty Acyls', 1.0)",
11468,DTXSID8052352,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6096.0,DTXSID8052352,"('Fatty Acyls', 4.0)",
11469,DTXSID1066499,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1397.0,DTXSID1066499,"('Diazinanes', nan)",
11470,DTXSID0052596,0.0,0.0,0,0.0,0.0,0,0,0,3,4,745.0,DTXSID0052596,"('Benzene and substituted derivatives', 8.0)",
11471,DTXSID3029237,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2265.0,DTXSID3029237,"('Organometallic compounds', 3.0)",
11472,DTXSID7062320,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8915.0,DTXSID7062320,"('Fatty Acyls', 2.0)",
11473,DTXSID7047691,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6253.0,DTXSID7047691,"('Fatty Acyls', 1.0)",
11474,DTXSID20868947,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2782.0,DTXSID20868947,"('Organoheterocyclic compounds', 3.0)",
11475,DTXSID4021923,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6831.0,DTXSID4021923,"('Hydrocarbons', 2.0)",
11476,DTXSID1025641,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2445.0,DTXSID1025641,"('Benzene and substituted derivatives', 3.0)",
11477,DTXSID2063347,0.0,0.0,0,0.0,1.0,1,0,0,3,4,781.0,DTXSID2063347,"('Organoheterocyclic compounds', 1.0)",
11478,DTXSID1074626,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2628.0,DTXSID1074626,"('Naphthalenes', 4.0)",
11479,DTXSID2059061,0.0,0.0,0,0.0,1.0,1,0,1,4,5,8551.0,DTXSID2059061,"('Naphthalenes', 5.0)",
11480,DTXSID10904368,0.0,1.0,1,0.0,1.0,1,0,1,4,5,7009.0,DTXSID10904368,"('Naphthalenes', 4.0)",
11481,DTXSID3059638,0.0,0.0,1,0.0,0.0,0,0,1,3,5,2585.0,DTXSID3059638,"('Benzene and substituted derivatives', 8.0)",
11482,DTXSID0066117,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2764.0,DTXSID0066117,"('Benzene and substituted derivatives', 8.0)",
11483,DTXSID20884723,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2468.0,DTXSID20884723,"('Fatty Acyls', 1.0)",
11484,DTXSID7062376,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2468.0,DTXSID7062376,"('Fatty Acyls', 1.0)",
11485,DTXSID9059416,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7056.0,DTXSID9059416,"('Carboxylic acids and derivatives', 1.0)",
11486,DTXSID1064665,0.0,0.0,0,0.0,1.0,1,0,0,3,4,854.0,DTXSID1064665,"('Benzene and substituted derivatives', 8.0)",
11487,DTXSID5032498,0.0,1.0,0,0.0,1.0,1,0,1,3,5,2101.0,DTXSID5032498,"('Benzene and substituted derivatives', 10.0)",
11488,DTXSID2067878,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2350.0,DTXSID2067878,"('Benzene and substituted derivatives', 8.0)",
11489,DTXSID901015136,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8995.0,DTXSID901015136,"('Fatty Acyls', 1.0)",
11490,DTXSID5066790,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2461.0,DTXSID5066790,"('Organic nitrogen compounds', 1.0)",
11491,DTXSID1052456,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2820.0,DTXSID1052456,"('Organooxygen compounds', 3.0)",
11492,DTXSID2052235,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2820.0,DTXSID2052235,"('Organooxygen compounds', 3.0)",
11493,DTXSID60863491,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6154.0,DTXSID60863491,"('Organic phosphoric acids and derivatives', 1.0)",
11494,DTXSID1022001,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3074.0,DTXSID1022001,"('Carboxylic acids and derivatives', 5.0)",
11495,DTXSID3047136,0.0,0.0,0,0.0,0.0,0,0,0,3,4,631.0,DTXSID3047136,"('Benzene and substituted derivatives', 7.0)",
11496,DTXSID1020148,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1510.0,DTXSID1020148,"('Benzene and substituted derivatives', 6.0)",
11497,DTXSID5044861,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1113.0,DTXSID5044861,"('Organometallic compounds', 3.0)",
11498,DTXSID10952682,1.0,0.0,1,0.0,0.0,1,0,1,4,5,10448.0,DTXSID10952682,"('Organic phosphoric acids and derivatives', 1.0)",
11499,DTXSID6032358,0.0,0.0,0,0.0,0.0,0,0,0,3,4,722.0,DTXSID6032358,"('Organic nitrogen compounds', 1.0)",
11500,DTXSID5024687,1.0,1.0,1,0.0,0.0,0,0,0,3,4,1186.0,DTXSID5024687,"('Benzene and substituted derivatives', 6.0)",
11501,DTXSID70870515,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1402.0,DTXSID70870515,"('Organohalogen compounds', 3.0)",
11502,DTXSID7062950,0.0,0.0,0,0.0,1.0,1,0,0,3,4,802.0,DTXSID7062950,"('Organic nitrogen compounds', 2.0)",
11503,DTXSID5038757,0.0,0.0,0,0.0,0.0,0,0,0,2,3,241.0,DTXSID5038757,"('Organic nitrogen compounds', 4.0)",
11504,DTXSID7058626,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2304.0,DTXSID7058626,"('Organooxygen compounds', 3.0)",
11505,DTXSID1067621,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2647.0,DTXSID1067621,"('Benzene and substituted derivatives', 8.0)",
11506,DTXSID9069344,0.0,0.0,0,0.0,1.0,1,0,1,4,5,8978.0,DTXSID9069344,"('Azoles', 4.0)",1.0
11507,DTXSID3068411,0.0,0.0,0,0.0,0.0,1,0,1,4,5,8138.0,DTXSID3068411,"('Organic phosphoric acids and derivatives', 1.0)",
11508,DTXSID3073056,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2813.0,DTXSID3073056,"('Organometallic compounds', 3.0)",
11509,DTXSID0027486,0.0,0.0,0,0.0,0.0,0,0,0,2,3,280.0,DTXSID0027486,"('Organic acids and derivatives', 1.0)",
11510,DTXSID8044882,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5048.0,DTXSID8044882,"('Carboxylic acids and derivatives', 5.0)",
11511,DTXSID90348342,0.0,0.0,0,1.0,1.0,1,0,0,2,3,236.0,DTXSID90348342,"('Indanes', nan)",
11512,DTXSID60877972,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6476.0,DTXSID60877972,"('Benzene and substituted derivatives', 2.0)",
11513,DTXSID3059183,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2099.0,DTXSID3059183,"('Benzene and substituted derivatives', 7.0)",
11514,DTXSID1051858,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2482.0,DTXSID1051858,"('Phenol ethers', 1.0)",
11515,DTXSID1040114,0.0,0.0,0,0.0,0.0,0,0,0,3,4,680.0,DTXSID1040114,"('Carboxylic acids and derivatives', 1.0)",
11516,DTXSID3064720,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7522.0,DTXSID3064720,"('Fatty Acyls', 2.0)",
11517,DTXSID5059292,0.0,0.0,0,0.0,0.0,0,0,0,2,3,253.0,DTXSID5059292,"('Diazinanes', nan)",
11518,DTXSID7069285,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2195.0,DTXSID7069285,"('Benzene and substituted derivatives', 8.0)",
11519,DTXSID1021906,0.0,0.0,0,0.0,0.0,0,0,0,3,4,733.0,DTXSID1021906,"('Organic nitrogen compounds', 5.0)",
11520,DTXSID3020914,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1005.0,DTXSID3020914,"('Naphthalenes', 2.0)",
11521,DTXSID60870403,0.0,0.0,0,0.0,0.0,0,0,0,3,4,588.0,DTXSID60870403,"('Organohalogen compounds', 2.0)",
11522,DTXSID2020971,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1362.0,DTXSID2020971,"('Benzenoids', 3.0)",
11523,DTXSID2070849,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2445.0,DTXSID2070849,"('Anthracenes', 8.0)",
11524,DTXSID6051851,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5545.0,DTXSID6051851,"('Fatty Acyls', 1.0)",
11525,DTXSID70864237,0.0,0.0,0,0.0,1.0,1,0,1,4,5,7020.0,DTXSID70864237,"('Fatty Acyls', 4.0)",
11526,DTXSID2021947,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6773.0,DTXSID2021947,"('Fatty Acyls', 6.0)",
11527,DTXSID2026739,0.0,0.0,0,0.0,0.0,0,0,0,3,4,775.0,DTXSID2026739,"('Organic carbonic acids and derivatives', 1.0)",
11528,DTXSID7024875,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2037.0,DTXSID7024875,"('Carboxylic acids and derivatives', 2.0)",
11529,DTXSID5022271,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2504.0,DTXSID5022271,"('Organooxygen compounds', 5.0)",
11530,DTXSID6023991,0.0,0.0,0,0.0,0.0,0,1,0,1,2,49.0,DTXSID6023991,"('Homogeneous non-metal compounds', 4.0)",
11531,DTXSID4064507,1.0,0.0,1,0.0,1.0,1,0,1,3,5,2219.0,DTXSID4064507,"('Organoheterocyclic compounds', 1.0)",
11532,DTXSID5026209,0.0,0.0,0,0.0,0.0,0,0,0,3,4,668.0,DTXSID5026209,"('Phenols', 6.0)",
11533,DTXSID0065725,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2077.0,DTXSID0065725,"('Phenols', 5.0)",
11534,DTXSID5060510,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1454.0,DTXSID5060510,"('Organic carbonic acids and derivatives', 3.0)",
11535,DTXSID8068410,0.0,0.0,0,1.0,0.0,1,0,1,4,5,6495.0,DTXSID8068410,"('Organic phosphoric acids and derivatives', 1.0)",
11536,DTXSID2034091,0.0,0.0,0,0.0,0.0,0,0,0,3,4,978.0,DTXSID2034091,"('Organohalogen compounds', 2.0)",
